Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Std,Bwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Protocol,Source Port,Destination Port,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,Fwd URG Flags,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Idle Mean,Idle Std,Label,Binary Label
5068,19,4,24237,804,24.444652,57.897342,11.35176,33.478938,100.174461,161.917649,23.622179,4941002.367798,4538.2794,17,43759,64405,1043.156665,375.946714,76.246399,558.534868,1,0,0,4,1,1,8,0,0,0,339.908225,24.444652,100.174461,17.633135,23497.717825,3.930574,755.36405,25937,5632,14.184275,192,3710.675747,176.027838,9314.855733,58.487304,DDoS,1
215583,7,1,1346,705,365.330339,1237.473932,125.874493,540.631011,146.966824,721.391213,72.827708,9513.737169,37.108677,6,6496,22,500.880544,895.574333,835.346037,622.807598,0,0,1,6,0,1,6,1,0,0,430.738682,365.330339,146.966824,5.982513,1111.228448,0.884788,628.185429,52814,48504,5.188917,31,2864.470148,1427.256503,4805.788633,4139.736393,Botnet,1
33325,7,6,8845,538,1623.491298,4956.630788,844.106409,304.306491,130.841956,486.252334,63.317155,281560.390098,390.097524,6,60690,3389,713.150746,38.776919,2546.278582,942.169141,0,0,0,2,0,0,9,0,0,0,810.67011,1623.491298,130.841956,6.322157,7078.494971,5.371133,526.432404,27875,58817,6.197965,22,1537.506458,1054.79792,41068.091598,554.268707,PortSc,1
148561,14,0,195,0,560.845165,2113.109796,228.218458,91.332678,72.23743,356.087183,45.019503,1312.592134,94.237384,1,54000,25,2872.458676,173.631994,287.813811,205.483747,0,0,1,2,0,1,8,1,1,0,943.539689,560.845165,72.23743,12.032749,167.291023,0.0,0.0,36067,64466,12.728296,151,1638.019017,1383.492407,2656.874769,3034.983025,BENIGN,0
33658,13,4,6178,208,137.081536,410.552294,98.356193,279.41555,36.393474,147.148945,28.754214,189732.01022,505.080516,17,6478,31791,2634.96312,961.751472,556.153772,359.586881,0,0,0,3,0,0,6,0,0,0,351.473686,137.081536,36.393474,10.79066,6176.200876,3.607999,184.991483,51126,57042,9.208739,130,3957.780984,352.946607,7488.077752,6742.779888,BENIGN,0
65786,19,13,41750,11486,384.067487,1019.7107,220.690956,19.322613,197.459672,777.532782,92.471481,809229.92734,486.425683,6,23220,3389,925.672062,235.446712,2666.501245,413.271277,0,0,0,2,0,2,1,0,0,0,530.646355,384.067487,197.459672,15.820215,41156.090632,10.914043,11450.75158,61304,47686,16.394827,190,914.091155,46.74426,26973.388795,347.85079,BENIGN,0
5445,16,2,2216,1607,278.861449,493.171508,40.133132,276.356756,193.796024,732.807861,21.695022,702112.029385,3305.785124,6,38062,2924,468.933981,194.143144,410.665021,796.696711,0,0,0,1,0,0,2,0,0,0,380.786772,278.861449,193.796024,13.245523,2064.052109,1.8506,1396.552363,58496,32815,13.377507,198,9326.445998,736.230642,13242.727326,1477.969048,BENIGN,0
91898,8,4,611,2444,1680.129744,6822.0112,411.074811,282.95494,50.070943,174.208579,20.08341,33243.378528,130.579556,6,45516,47345,1097.036633,62.379076,3634.126925,2205.350978,1,0,1,1,0,0,7,0,0,1,353.033196,1680.129744,50.070943,7.958533,562.938309,3.418427,2437.319909,9698,21633,7.921988,63,1405.604884,1967.665144,6641.335456,385.045969,PortScan,1
68715,19,1,30534,135,995.947636,1964.296937,148.713057,35.985935,478.88516,750.149354,269.768848,446321.763807,291.057266,6,43773,34652,589.891827,1132.998202,43.279714,455.300132,0,0,1,2,0,1,3,0,0,0,92.945182,995.947636,478.88516,17.764675,24934.041503,0.976515,120.981877,37842,35843,13.35436,144,6296.010465,5297.750328,10229.499206,3291.577168,BENIGN,0
27091,15,5,455,0,294.810119,470.960819,94.368079,260.424782,222.570156,582.949633,131.063443,16795.245654,738.252556,6,65400,3389,144.208024,521.452569,3828.131777,1347.869387,0,0,1,0,1,0,3,0,0,0,1529.695079,294.810119,222.570156,12.196338,386.941213,4.055236,0.0,58444,24846,13.448911,185,3561.391319,1686.032239,2817.016935,4434.143769,PortSc,1
369374,4,4,3368,47,586.488931,1851.242598,192.319686,43.513995,1044.446101,3308.282821,808.136821,9245.371899,21.658265,17,39858,22,1796.173982,606.001582,67.371855,640.285335,0,0,1,3,0,0,2,0,0,0,66.118173,586.488931,1044.446101,3.298807,2792.834444,3.295403,41.18934,45686,48689,3.709328,136,7271.493412,310.108473,12367.408831,4522.224184,BENIGN,0
32447,11,1,5230,125,100.082242,258.606258,59.692803,37.569798,787.260365,3879.639276,595.073968,165038.370265,369.833883,6,17784,8080,904.475112,296.852318,1043.444917,961.639311,0,0,0,2,1,0,8,0,0,0,398.96402,100.082242,787.260365,10.611475,5226.682656,0.920211,120.031078,12785,25466,8.652538,72,540.154771,641.660134,20196.497625,2870.363721,BENIGN,0
3081,4,6,3837,1340,263.532645,693.444816,100.478575,215.920679,78.55266,183.66669,50.858779,1680298.604349,3245.699448,6,44545,443,1582.326403,503.801447,2713.60643,386.497327,0,0,1,2,1,0,4,0,0,0,120.792702,263.532645,78.55266,3.50371,3076.226043,5.164384,1335.220271,37427,41574,2.968789,118,3033.337813,946.247848,3120.85777,297.037259,SSL_At,1
71706,3,3,3330,298,491.086509,1154.686201,266.966267,598.62047,395.173448,1543.749406,295.721991,50595.487128,83.675006,17,56070,443,1233.147904,240.198701,1783.34201,920.708825,0,0,2,1,1,1,4,0,0,0,123.20854,491.086509,395.173448,2.426487,3261.054595,2.563896,273.527356,48830,62493,2.941714,96,3417.560028,1961.051152,408.80742,373.003935,BENIGN,0
37351,16,0,1871,0,292.319065,1309.945666,222.482445,205.116606,1013.999337,3162.858206,477.07353,50092.367005,428.368718,6,14543,3389,1439.622342,42.352106,2058.289317,588.372175,1,0,1,3,0,0,4,0,0,0,209.901999,292.319065,1013.999337,13.563559,1713.540327,0.0,0.0,4200,12668,14.713177,32,273.843939,2424.830741,16871.456062,2447.463073,PortSc,1
715,5,3,4100,1686,113.422377,394.765249,70.686018,144.953128,140.553407,601.608655,43.504447,8092307.692308,11188.811189,6,15658,3389,1993.544635,533.715292,28.439142,616.999536,0,0,1,1,0,1,4,0,0,0,80.310918,113.422377,140.553407,4.396218,3884.185816,2.485104,1478.588109,61999,11339,4.319117,67,3307.113944,1047.832373,55634.732085,1521.974532,PortSc,1
81258,9,11,1196,707,90.997898,260.638916,67.465786,189.963727,668.098516,1330.431469,490.705351,23419.232568,246.129612,17,7071,19561,285.305186,77.67275,1838.140554,2145.013816,0,0,1,3,1,0,1,0,0,0,520.238358,90.997898,668.098516,7.22901,1176.694815,10.606789,675.945293,36817,60839,6.621692,192,1002.005493,1382.052059,2884.21755,7426.610429,BruteForce,1
97690,12,3,6559,3185,351.762223,1000.306953,242.442123,329.055863,639.045087,1058.135969,504.929484,99744.088443,153.546934,6,42229,8080,1073.882364,109.353753,1853.054195,113.229708,0,0,1,2,0,0,1,0,0,0,593.326543,351.762223,639.045087,9.980203,5920.975712,2.929667,2773.27945,12676,27644,10.81803,106,488.259743,802.759511,23883.290229,696.334473,BENIGN,0
57309,7,0,1040,0,686.482907,1880.649956,497.106467,68.807808,211.558941,1039.098113,79.795877,18147.236909,122.144864,17,22455,31177,172.258876,570.040173,212.180024,581.174548,0,0,0,2,0,1,5,0,0,0,192.549658,686.482907,211.558941,6.235303,986.155244,0.0,0.0,21899,40264,5.46913,102,2991.57956,58.2419,18663.404837,2091.119743,BENIGN,0
64704,11,7,12355,1625,366.883379,1438.342296,260.450938,317.5884,752.64651,2595.182134,181.437893,216060.830861,278.189911,6,31661,3389,1650.189158,182.583677,2372.486782,76.632591,0,0,1,5,0,0,6,0,0,0,130.787511,366.883379,752.64651,9.581571,10647.857212,5.731952,1371.908219,23028,43761,8.856713,47,3256.964107,3677.368545,10060.086198,10255.353445,BENIGN,0
48459,9,2,1333,737,869.171373,4122.645074,296.781491,166.658263,256.044978,622.964326,106.00137,42716.523246,226.996017,6,24207,445,490.958007,377.885634,59.64456,219.775825,0,0,2,4,0,0,3,0,0,0,264.379732,869.171373,256.044978,8.56171,1068.582835,1.878677,731.877381,29600,53820,8.608256,138,1685.318116,1370.690681,17150.397119,1348.196256,PortSc,1
4070,4,6,188,1273,76.410631,136.553608,16.325839,237.397322,183.421623,886.556885,126.734006,358968.058968,2457.002457,6,11290,25,1655.322988,2555.908332,997.160899,107.434964,0,0,0,0,0,0,7,0,0,0,147.486898,76.410631,183.421623,3.964072,162.357033,5.189414,1161.524959,39438,34696,3.549456,147,4292.181171,881.710811,4357.378989,1726.819397,BENIGN,0
47544,42,5,40072,576,340.272654,874.625698,64.923461,32.710467,276.880994,1282.626181,132.887775,854955.409726,988.557967,6,31027,445,174.356806,9.28162,1852.617564,252.199402,0,0,0,1,0,0,10,0,0,0,494.221971,340.272654,276.880994,34.416093,33634.390022,4.855537,564.535919,65481,39163,37.415456,139,6870.309526,3411.230263,893.52512,2491.706891,ICMP_Flood,1
116127,8,10,1263,1755,165.465128,609.303301,127.867935,137.990974,154.290362,604.146297,121.276356,25988.788137,155.002713,6,3386,143,870.425604,210.316706,2009.898111,875.427817,0,0,0,2,1,1,1,0,0,0,294.070079,165.465128,154.290362,6.600522,1145.294501,8.13408,1504.937,40930,11804,6.221326,125,2738.309377,271.295888,1612.16913,1606.36214,BENIGN,0
24204,9,0,1067,0,228.941745,1117.777371,46.42307,182.054079,120.8466,364.912769,78.243556,44083.622542,371.839365,6,34178,22,235.890806,578.956119,4036.103363,56.131041,0,0,0,0,0,1,5,0,0,0,394.820222,228.941745,120.8466,8.927011,974.592685,0.0,0.0,16914,34358,7.354843,101,8075.275604,4059.795017,10929.512439,6221.552512,PortSc,1
37166,36,7,21171,1670,140.975095,638.712257,45.68882,305.38782,307.570973,623.071028,92.820865,614567.077436,1156.971425,6,16946,56786,184.569021,117.081174,1970.687258,650.789695,0,0,1,0,0,0,5,0,0,0,428.047438,140.975095,307.570973,34.634348,18867.880175,5.933962,1359.48431,33580,59018,33.745269,21,63.493534,1079.005937,549.192269,4234.841263,BENIGN,0
57462,17,2,1701,60,411.146202,1187.310342,258.011381,131.209603,731.301457,3219.880652,143.551132,30646.34019,330.653301,6,61570,14003,443.247312,1931.020411,221.959465,534.682004,0,1,0,2,0,0,4,0,0,0,204.632633,411.146202,731.301457,16.031729,1390.123113,1.719204,51.440121,52583,5499,16.908583,43,7899.141052,389.817872,13302.507169,2911.93821,BENIGN,0
23493,7,8,6337,1639,576.241338,2041.998846,277.366911,207.538394,458.986634,1304.406004,288.702419,339505.384583,638.48806,6,58784,47077,2071.068179,530.644758,500.958373,303.572822,0,0,1,1,0,2,4,0,0,0,69.424903,576.241338,458.986634,6.575385,5851.182327,6.651099,1404.59796,27190,2441,6.43349,70,1845.07158,3001.861938,6106.108904,4548.198306,Botnet,1
93686,21,10,4126,2063,227.879019,868.910415,139.434677,20.307922,147.949692,362.974038,107.352719,66061.097709,330.892556,17,56046,22,763.411819,45.801546,1116.478583,379.682574,0,0,1,0,0,1,7,0,0,0,69.134299,227.879019,147.949692,16.956799,4000.791911,9.43926,1853.158565,56897,43886,15.087783,93,849.259257,5446.883889,14051.049563,426.975864,BENIGN,0
18950,15,1,10679,42,64.79039,273.038916,44.974383,132.522406,69.295452,233.860202,16.085572,565751.978892,844.327177,17,48805,21,614.400876,182.18369,243.967822,530.261762,0,0,0,2,0,0,2,0,0,0,295.458008,64.79039,69.295452,14.219511,10662.77841,0.81623,33.705344,5906,27323,11.385138,55,6358.533721,1696.200207,910.035841,6095.875521,BENIGN,0
9007,10,2,9879,139,112.861372,390.826993,62.123267,75.071904,414.728278,1583.471294,84.296166,1112246.030865,1332.297102,6,11284,22,346.775985,1026.352336,645.279546,468.407612,0,0,0,4,0,1,3,0,0,0,474.049847,112.861372,414.728278,9.578975,8608.885906,1.706715,132.445894,3701,53240,8.212981,196,861.049131,952.898673,16717.307006,1698.459307,PortSc,1
78042,14,21,19097,1890,579.20157,2741.460368,216.219628,93.699032,1045.916421,3824.611002,423.349293,268919.299864,448.476461,6,46251,35312,1893.574591,1735.482611,371.673528,656.675573,0,0,3,4,0,2,3,0,0,0,126.689282,579.20157,1045.916421,13.063062,17974.935405,18.010113,1798.678383,32917,5576,12.444517,137,5252.574387,374.89303,21230.67798,1054.288848,BENIGN,0
65595,23,4,32420,2231,329.093581,1195.694187,186.426592,97.963433,105.358482,367.695884,16.196918,528256.726885,411.616739,6,12853,34576,120.770052,880.368086,1790.205981,1298.552389,0,0,1,0,0,0,3,0,0,0,786.107393,329.093581,105.358482,22.736992,29810.195929,3.981161,2092.404675,60876,45912,22.235176,185,1998.361654,1832.879064,145.224275,3780.115139,BENIGN,0
93503,7,2,1674,495,260.247373,908.216146,33.043065,205.650093,37.068175,173.979605,25.22246,23197.11667,96.253596,17,7667,32109,1178.745346,847.600161,712.623061,308.358805,1,0,0,0,0,0,5,1,0,0,287.828229,260.247373,37.068175,5.857807,1552.500984,1.670326,444.014007,3562,56259,5.243003,163,8577.339916,1619.847568,8139.891513,3669.332247,BENIGN,0
19692,26,5,758,350,230.107874,909.72793,28.651054,289.650787,320.151315,1492.894113,212.935685,56266.504164,1574.243348,6,31488,110,186.838005,438.416295,597.096878,1612.087103,0,0,0,0,0,2,12,1,0,0,351.632482,230.107874,320.151315,23.126162,755.823587,4.532315,321.66729,57986,48614,25.987248,94,1846.864974,4828.076485,3976.256179,8950.538343,BENIGN,0
16572,17,3,3178,1673,274.730074,706.560142,216.787454,241.892686,27.564663,70.217337,4.019034,292722.664736,1206.854936,17,40818,110,74.795444,830.634414,239.081231,154.188061,0,0,0,0,1,1,2,0,0,0,122.207424,274.730074,27.564663,13.703146,2846.981142,2.897495,1654.916338,41647,41480,15.784906,140,3740.267666,3260.524912,7243.507199,995.449794,BENIGN,0
34327,11,7,2589,3329,1443.416691,2248.076004,1133.139114,262.709757,36.307993,73.065172,12.446079,172400.734116,524.368573,6,51822,34511,239.936498,1022.455426,2174.145874,124.699756,0,0,0,2,1,0,4,0,0,0,151.163544,1443.416691,36.307993,10.525268,2448.537532,6.133277,3035.245394,46938,2496,9.012415,150,290.214526,1704.402119,5548.469187,14692.361215,BENIGN,0
20348,8,6,1429,2837,310.977106,688.552234,160.522265,149.928164,84.572159,328.445292,25.227599,209652.054256,688.028307,6,11067,110,494.424677,328.831341,2540.736558,870.464921,0,0,1,2,0,0,8,0,0,0,525.66287,310.977106,84.572159,6.953219,1297.984587,5.050389,2762.340004,59960,37302,6.167365,113,1443.331046,2117.688167,20397.493274,5437.801905,ICMP_Flood,1
92350,20,8,16175,8071,152.693951,531.15409,54.503208,235.194393,220.984143,900.781782,133.526534,262544.667028,303.194369,6,34394,22,58.50092,390.704607,336.714501,1251.972563,0,0,2,3,0,0,2,0,0,0,557.740522,152.693951,220.984143,17.115014,13249.000443,6.412398,8035.99804,61772,14856,14.683119,68,1698.998434,1295.149684,19935.023015,4823.535825,BENIGN,0
172428,24,2,1937,606,596.718917,2306.259023,274.68503,239.612272,50.768618,214.13349,16.119319,14748.18475,150.787575,6,22598,110,2476.858384,2542.915833,71.950746,613.953166,0,0,0,2,0,0,4,0,0,0,63.447794,596.718917,50.768618,19.614331,1775.097253,1.621466,590.558486,57989,41609,20.374833,37,495.125813,95.055415,1262.916974,3917.173914,BENIGN,0
62178,11,4,6640,1783,672.13482,3111.123497,311.268799,15.06761,216.202753,362.055468,95.361414,135465.920422,241.242883,17,18827,29833,761.87638,105.123874,1860.711157,924.956171,0,0,1,1,0,0,10,0,0,0,437.365624,672.13482,216.202753,9.497989,5317.322632,3.350249,1643.234906,13342,44073,8.223833,111,5006.442507,142.791275,39670.340384,32.106668,BENIGN,0
137975,11,2,3718,1392,293.296517,777.370206,118.084615,46.693529,166.106083,456.686199,92.253493,37035.694872,94.219967,1,24956,22,1516.86712,92.007041,335.878406,375.720675,0,0,0,2,1,0,4,0,0,0,531.787846,293.296517,166.106083,10.681935,3446.744699,1.884843,1151.473066,33441,33157,9.395676,152,18282.176329,1724.435113,15150.009783,5773.186719,BENIGN,0
96037,13,6,20209,1775,426.593722,1681.063211,322.721791,172.299824,169.574882,280.354074,53.773055,228911.773587,197.840416,6,28720,8080,1539.703488,109.025057,3.795613,399.85872,1,0,0,1,0,0,7,0,0,0,106.937591,426.593722,169.574882,12.397624,18790.448418,5.588943,1466.181332,16085,12973,10.274891,168,1702.176204,1462.987927,16609.748018,2852.092989,BENIGN,0
123892,2,2,3357,540,122.646693,230.552616,75.910861,84.518188,340.291708,839.912212,72.672611,31454.815484,32.286185,6,36380,48236,223.184546,836.64108,1796.684076,369.793212,0,0,0,1,0,0,4,0,0,0,111.235052,122.646693,340.291708,1.759515,2900.805537,1.623129,489.488199,41722,33022,1.936823,91,3292.391713,1324.637783,1674.718681,496.250085,BENIGN,0
69688,9,6,238,1624,87.293455,424.213633,50.248379,21.919776,316.536158,1022.50639,232.223879,26719.090805,215.245092,6,8342,443,100.9271,467.945511,195.195422,397.369845,0,0,0,4,0,1,7,1,0,0,774.663692,87.293455,316.536158,8.027511,234.818635,4.918102,1490.037342,31612,46603,7.054058,140,620.410238,4888.216339,2116.738957,4192.352677,SSL_At,1
48944,8,5,796,1181,77.74019,359.011586,54.390016,212.799688,441.051439,1723.417859,327.478995,40393.102321,265.609676,6,61605,135,623.772106,390.725749,1476.971533,2261.671726,0,0,0,1,0,0,5,0,0,0,448.800522,77.74019,441.051439,6.659421,742.765121,4.496315,1050.725666,41653,14800,7.69178,146,1874.395988,3125.492417,8577.866109,2935.590249,PortSc,1
19579,10,7,2226,165,39.569606,106.715141,19.050153,76.451414,85.187073,400.745112,36.763136,122120.639461,868.277236,6,6265,443,1947.49295,1041.969047,214.396189,412.689905,0,0,2,1,0,0,5,0,0,0,220.408589,39.569606,85.187073,8.826023,1981.923475,5.905284,139.154907,4783,52385,9.255344,38,1229.49729,1195.948539,2418.038684,1804.048157,SSL_At,1
82894,8,5,4973,1372,1415.277333,6376.333294,199.844004,123.330357,35.654718,129.024771,19.814049,76543.53753,156.826791,6,50199,22,1817.106707,205.992568,1281.774636,124.643818,0,0,1,1,0,0,3,0,0,0,908.899859,1415.277333,35.654718,6.476726,4677.815341,4.5023,1264.011316,50718,37507,6.72078,76,1594.835774,749.571643,1726.710516,4620.548287,BENIGN,0
13663,18,1,379,52,1080.116618,4478.512324,814.681105,42.01534,18.608618,30.409723,14.379965,31545.048672,1390.616995,6,37614,443,1324.31998,1469.922931,1610.374125,723.772031,0,0,1,0,0,1,4,0,0,0,536.330792,1080.116618,18.608618,14.42411,365.081205,0.896936,46.347248,40139,45198,13.651167,29,6273.599261,8020.581109,20503.665133,368.219081,Botnet,1
82445,7,4,2546,879,450.913029,1736.715406,152.610493,587.212509,279.865907,790.000381,131.578871,41542.846746,133.422282,17,39413,135,914.296385,286.872568,4511.720367,1129.133877,0,0,0,4,0,0,3,0,0,0,230.900933,450.913029,279.865907,6.222058,2423.039948,3.890169,868.792865,29983,11970,5.266958,144,772.295063,312.303493,9997.690824,3035.120668,BENIGN,0
60524,21,15,3320,2294,912.743231,2078.783593,165.219108,213.512802,208.946328,1009.705184,147.820717,92756.592426,594.805366,6,7685,22,495.73165,116.56784,664.820767,341.196333,0,0,0,0,2,1,3,0,0,0,106.887147,912.743231,208.946328,20.955892,2948.723082,12.756537,2198.473756,4951,24227,20.796318,137,4014.679831,20.908398,29011.43956,563.979758,PortScan,1
46621,12,8,18613,3334,713.020753,1930.827727,555.209589,35.776851,403.973021,1800.92983,62.198682,470753.52309,428.991227,17,58112,110,1317.497294,1193.527204,911.010041,12.83544,0,0,0,1,1,0,5,0,0,0,109.868824,713.020753,403.973021,9.957895,18092.37024,7.525191,2729.237624,46581,43704,8.473349,130,1207.899139,754.367872,18393.972088,10325.255583,BENIGN,0
30473,16,6,16768,929,317.965628,1159.88822,133.287462,114.092733,199.641873,964.199662,30.023318,580743.609097,721.950579,17,31629,445,519.54007,230.674,29.386451,239.241002,0,0,0,2,1,0,6,0,0,0,97.762994,317.965628,199.641873,14.399066,14742.585988,5.395166,817.9017,59809,61389,12.389562,182,3882.408845,651.517976,18685.413796,1708.631217,BENIGN,0
41971,24,1,54293,250,700.65175,2854.95067,193.097986,64.954404,21.313173,80.193077,8.521585,1299540.158681,595.649377,1,45563,22,149.39837,780.033459,3265.674957,579.318479,0,0,0,1,0,0,6,0,0,0,681.600016,700.65175,21.313173,22.548813,53348.804193,0.959274,227.156137,20171,38051,21.621739,161,5337.249616,351.607794,4775.647967,1009.974628,BENIGN,0
12453,2,5,687,251,364.955743,1415.863654,182.409855,82.957844,39.943304,140.740867,27.462822,75323.215289,562.113547,6,56645,30670,639.931719,163.176793,1903.334185,9.772592,0,0,0,1,0,0,3,0,0,0,89.821368,364.955743,39.943304,1.75357,666.467895,4.209213,231.810603,18993,39531,1.748981,99,11769.954317,263.129949,10635.08066,839.48867,BENIGN,0
15389,8,3,7457,2450,61.390201,225.255318,33.39288,24.736567,263.208332,1069.484044,157.721439,643771.525115,714.796283,6,41732,22,127.656596,420.975286,602.288561,1152.066807,0,0,2,3,0,1,5,0,0,0,287.980816,61.390201,263.208332,7.787835,7291.065255,2.673332,2032.371491,20658,4920,7.076149,141,5.200259,125.638181,3948.863838,4131.538043,PortSc,1
127553,10,2,1008,1300,32.930238,91.016738,18.027598,11.268795,135.794913,395.021146,82.039896,18094.439174,94.07854,17,20336,443,492.965101,2130.949179,3548.015477,301.951958,0,1,3,2,0,0,5,0,0,0,486.521301,32.930238,135.794913,9.944998,894.686936,1.726402,1139.499018,4904,6461,7.310454,146,2362.857786,1592.453551,11734.737838,66.566619,BENIGN,0
13594,16,1,12344,287,106.266271,409.704852,56.963375,316.504356,461.842592,2182.473359,365.763579,929159.923496,1250.551714,6,47559,8080,2333.806722,529.852822,2136.079075,932.405053,1,0,0,4,0,0,5,0,0,0,55.644896,106.266271,461.842592,14.671545,10168.263195,0.942907,249.045429,23316,59352,12.825571,57,5340.264489,5241.368552,29722.94723,1725.00477,BENIGN,0
43587,8,5,4606,1047,390.40469,647.249103,106.476177,860.815939,401.938061,2001.441974,58.791363,129694.633721,298.254067,17,32504,443,672.144853,57.633007,2310.038672,548.123881,0,0,0,1,0,0,3,0,0,0,1793.59178,390.40469,401.938061,7.887326,3933.046463,4.218635,1037.30669,20471,38375,5.999813,57,1490.729833,6361.479238,3947.068874,557.998119,BENIGN,0
67,4,3,1851,2136,492.007485,1488.693885,198.736634,265.243368,58.320357,166.391751,33.070004,59507462.686567,104477.61194,17,43033,3389,1629.947689,259.918014,411.720163,229.865138,0,0,0,3,0,0,8,0,0,0,153.000544,492.007485,58.320357,3.338457,1663.775108,2.624765,1863.956112,26658,27388,3.980061,151,10262.715193,15268.134764,6442.689051,76.850591,BENIGN,0
56056,22,3,5873,152,163.910085,473.240094,128.638153,786.163043,619.863543,2110.579023,417.239473,107481.80391,445.982589,6,25314,25,1211.508126,116.524183,929.252699,3031.980248,0,0,0,2,0,0,4,0,0,0,236.116463,163.910085,619.863543,21.697082,5106.508242,2.906825,129.457645,38761,10290,19.30628,103,5263.461534,270.649781,22611.494348,1753.876335,BENIGN,0
33547,7,3,1774,32,518.498087,2108.856181,389.538898,385.864282,143.940674,216.083158,21.079865,53834.918175,298.089248,6,18364,110,2895.680758,438.966188,120.471155,298.080346,0,0,0,5,0,0,9,0,0,0,78.527521,518.498087,143.940674,6.272848,1702.523066,2.728883,28.882132,22282,30094,6.569234,57,6158.038186,4225.499613,4883.85265,1344.54459,DDoS,1
26644,10,3,2907,2876,212.148314,619.832901,80.336762,128.051523,72.500946,192.046369,41.846621,217046.989941,487.914728,6,15323,3389,5165.06316,658.883822,2992.805208,917.886728,0,0,0,2,0,1,4,1,0,0,66.843082,212.148314,72.500946,8.616119,2784.299342,2.987348,2594.837498,33735,32528,9.969222,87,1497.827517,4291.024166,49113.981853,301.572644,PortSc,1
32071,5,5,1195,2510,112.908746,425.09223,80.117949,84.03114,341.272507,1483.408223,272.912388,115524.929064,311.808176,6,21636,110,572.250965,324.192428,2602.232882,27.382522,0,0,0,3,0,0,8,0,0,0,237.636226,112.908746,341.272507,4.703287,1021.866244,4.730171,2349.946739,63747,42042,3.739769,91,10669.195649,1761.102639,14918.795468,2468.945366,BENIGN,0
14398,24,5,1243,2478,632.858491,1810.110802,253.332613,244.324072,185.361606,912.629243,113.845594,258438.672038,2014.168635,6,54961,80,984.083677,169.89752,58.782796,1473.076019,0,0,1,5,1,0,4,1,0,0,476.237579,632.858491,185.361606,21.893622,1161.167259,4.467979,2430.255414,16188,1613,17.442654,43,9792.049418,624.806255,3582.917723,2937.544628,BENIGN,0
29147,13,2,14767,2303,274.244964,570.136484,105.237367,68.422866,215.128165,522.381577,99.395152,585652.039661,514.632724,6,43865,8080,1113.85353,390.975078,3996.327442,1267.662301,0,0,1,1,0,0,7,0,0,0,220.398237,274.244964,215.128165,10.814598,13430.193535,1.853273,2292.673836,19171,28815,11.736357,145,4983.563498,1155.830979,9350.709045,2192.943936,BENIGN,0
5047,10,4,546,84,664.959548,1235.035928,424.799594,206.250684,338.367053,1639.156704,58.796911,124826.629681,2773.925104,6,38439,22750,214.405981,86.342926,231.319848,896.794569,0,0,0,3,2,0,7,0,0,0,1561.38661,664.959548,338.367053,8.899851,437.890478,3.592986,70.123929,11299,53357,9.134312,41,4251.224133,1321.968055,2035.747593,2478.132678,BENIGN,0
4806,8,3,4748,223,470.123068,1433.147155,259.847954,272.370727,282.09857,1337.487229,57.827788,1034332.084894,2288.80566,17,38645,13111,4813.5583,214.759168,94.68666,16.281527,0,0,0,4,2,2,9,1,0,0,91.681293,470.123068,282.09857,7.996633,4253.181794,2.963181,189.324835,13918,42522,6.013334,84,1107.811102,5913.368054,1757.187525,4685.852061,BENIGN,0
28321,9,0,3310,0,430.20646,2036.421486,94.772385,220.715134,96.141399,366.108022,44.860771,116874.404152,317.785389,6,6381,25,378.997675,1150.881971,673.936368,4.085546,1,0,0,2,0,0,3,0,0,0,105.542687,430.20646,96.141399,8.51534,3173.774638,0.0,0.0,46668,29669,8.615139,180,4521.315706,3830.857189,32875.910847,2480.642645,BENIGN,0
45457,32,2,12729,487,107.599883,239.031823,18.587231,18.219233,114.987122,424.859094,75.005216,290736.30024,747.95961,6,34096,53,965.93284,1766.049632,1550.277127,1852.302574,0,0,0,0,0,0,4,0,0,0,88.46988,107.599883,114.987122,29.470878,11674.431284,1.753178,400.069132,2940,28947,24.393576,27,88.136334,413.851605,682.844065,1275.172129,BENIGN,0
5489,19,4,11039,4201,143.356718,450.080475,51.245579,506.57408,375.871293,1869.808029,251.987651,2776462.014939,4190.198579,1,7538,143,3545.318724,535.219674,699.060388,366.281955,0,0,0,1,0,0,7,0,0,0,55.58212,143.356718,375.871293,17.083905,9153.466916,3.798906,3722.270915,7488,49828,13.563776,116,5097.883546,6221.098833,2404.695865,3256.895949,BENIGN,0
